Order Date,Ship Mode,Segment,City,State,Region,Category,Sub-Category,Quantity,Discount,Profit,Discount_Category,Sales_Original,Sales_Log
2014-03-21,Standard Class,Consumer,Hamilton,Ohio,East,Office Supplies,Art,2.0,0.2,1.2038,Low Discount,7.408,2.1291836335746503
2014-03-21,Standard Class,Consumer,Hamilton,Ohio,East,Office Supplies,Art,3.0,0.2,1.5876,Low Discount,6.048,1.9527438886338784
2017-11-06,Standard Class,Home Office,Westfield,New Jersey,East,Office Supplies,Storage,3.0,0.0,12.0276,No Discount,46.26,3.8556642717587617
2017-07-06,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,2.0,0.7,-2.2586,High Discount,2.946,1.3727024076004237
2017-07-06,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Paper,3.0,0.2,5.8203,Low Discount,16.056,2.836502047983434
2017-06-24,Standard Class,Consumer,Akron,Ohio,East,Office Supplies,Paper,3.0,0.2,6.795,Low Discount,21.744,3.1243013743486987
2014-08-03,First Class,Consumer,Denver,Colorado,West,Furniture,Tables,2.0,0.5,-161.875,Medium Discount,218.75,5.392490536565286
2014-08-03,First Class,Consumer,Denver,Colorado,West,Office Supplies,Appliances,1.0,0.2,0.2925,Low Discount,2.6,1.2809338454620642
2017-12-17,Second Class,Consumer,Dallas,Texas,Central,Office Supplies,Appliances,2.0,0.8,-178.9668,High Discount,66.284,4.208922466929536
2017-06-03,Standard Class,Corporate,Franklin,Tennessee,South,Furniture,Furnishings,7.0,0.2,9.6712,Low Discount,35.168,3.588174749992304
2017-12-09,Standard Class,Consumer,Whittier,California,West,Technology,Phones,4.0,0.2,44.4768,Low Discount,444.768,6.099798637307641
2017-12-01,Standard Class,Consumer,Saginaw,Michigan,Central,Office Supplies,Storage,4.0,0.0,5.8744,No Discount,83.92,4.441709636835055
2017-12-01,Standard Class,Consumer,Saginaw,Michigan,Central,Technology,Phones,2.0,0.0,35.6346,No Discount,131.98,4.890198740974308
2017-12-01,Standard Class,Consumer,Saginaw,Michigan,Central,Office Supplies,Binders,4.0,0.0,7.4824,No Discount,15.92,2.8284963541780774
2017-12-01,Standard Class,Consumer,Saginaw,Michigan,Central,Office Supplies,Fasteners,9.0,0.0,16.2099,No Discount,52.29,3.975748696308691
2017-12-01,Standard Class,Consumer,Saginaw,Michigan,Central,Office Supplies,Storage,1.0,0.0,3.6796,No Discount,91.99,4.5324919604901055
2015-02-09,Second Class,Corporate,Dallas,Texas,Central,Technology,Accessories,2.0,0.2,6.5,Low Discount,20.8,3.0819099697950434
2015-01-02,Standard Class,Corporate,Medina,Ohio,East,Office Supplies,Labels,2.0,0.2,8.88,Low Discount,23.68,3.205993199037187
2015-01-02,Standard Class,Corporate,Medina,Ohio,East,Furniture,Bookcases,5.0,0.5,-244.323,Medium Discount,452.45,6.1168850098935765
2015-01-02,Standard Class,Corporate,Medina,Ohio,East,Technology,Phones,3.0,0.4,-14.6958,Medium Discount,62.982,4.158601793801473
2015-01-02,Standard Class,Corporate,Medina,Ohio,East,Technology,Machines,9.0,0.7,-950.4,High Discount,1188.0,7.080867896690782
2015-01-02,Standard Class,Corporate,Medina,Ohio,East,Technology,Accessories,2.0,0.2,4.4792,Low Discount,89.584,4.506277597011739
2016-10-28,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Storage,6.0,0.0,26.0568,No Discount,93.06,4.543932876516902
2016-10-28,Standard Class,Consumer,Los Angeles,California,West,Technology,Phones,3.0,0.2,22.6782,Low Discount,302.376,5.714972960291848
2015-12-24,First Class,Consumer,Dublin,Ohio,East,Office Supplies,Fasteners,2.0,0.2,1.8148,Low Discount,5.584,1.8846424633747687
2015-12-24,First Class,Consumer,Dublin,Ohio,East,Office Supplies,Paper,6.0,0.2,8.2302,Low Discount,22.704,3.165643810271264
2015-12-24,First Class,Consumer,Dublin,Ohio,East,Office Supplies,Binders,4.0,0.7,-13.8432,High Discount,19.776,3.0337984743604474
2015-12-24,First Class,Consumer,Dublin,Ohio,East,Furniture,Furnishings,4.0,0.2,19.0848,Low Discount,72.704,4.300057071806631
2015-12-24,First Class,Consumer,Dublin,Ohio,East,Technology,Machines,4.0,0.7,-383.9904,High Discount,479.988,6.175842321769606
2015-12-24,First Class,Consumer,Dublin,Ohio,East,Office Supplies,Art,2.0,0.2,2.7168,Low Discount,27.168,3.338186581852751
2015-08-09,Standard Class,Corporate,Detroit,Michigan,Central,Office Supplies,Art,1.0,0.0,0.968,No Discount,2.2,1.1631508098056809
2015-08-09,Standard Class,Corporate,Detroit,Michigan,Central,Furniture,Tables,5.0,0.0,136.939,No Discount,622.45,6.435268569442595
2015-08-09,Standard Class,Corporate,Detroit,Michigan,Central,Office Supplies,Storage,1.0,0.0,0.2198,No Discount,21.98,3.1346242724206097
2015-02-28,Standard Class,Consumer,Columbia,Tennessee,South,Furniture,Chairs,2.0,0.2,-28.2744,Low Discount,161.568,5.091096375777642
2015-02-28,Standard Class,Consumer,Columbia,Tennessee,South,Furniture,Chairs,8.0,0.2,43.8408,Low Discount,389.696,5.967929763974318
2014-09-13,Standard Class,Corporate,Charlotte,North Carolina,South,Office Supplies,Binders,7.0,0.7,-12.432,High Discount,18.648,2.977975551964732
2017-04-07,Standard Class,Home Office,Tampa,Florida,South,Furniture,Tables,2.0,0.45,-102.048,Medium Discount,233.86,5.458989591936935
2017-04-07,Standard Class,Home Office,Tampa,Florida,South,Furniture,Tables,3.0,0.45,-248.2458,Medium Discount,620.6145,6.432320125679697
2017-04-07,Standard Class,Home Office,Tampa,Florida,South,Office Supplies,Binders,2.0,0.7,-3.552,High Discount,5.328,1.8449842304653528
2017-04-07,Standard Class,Home Office,Tampa,Florida,South,Furniture,Furnishings,3.0,0.2,0.0,Low Discount,258.072,5.557106015344837
2017-04-07,Standard Class,Home Office,Tampa,Florida,South,Technology,Accessories,3.0,0.2,-7.7247,Low Discount,617.976,6.428066499719687
2017-11-12,Standard Class,Corporate,Santa Clara,California,West,Office Supplies,Paper,2.0,0.0,4.752,No Discount,10.56,2.4475508632442313
2016-06-04,Second Class,Consumer,Chicago,Illinois,Central,Office Supplies,Paper,5.0,0.2,9.396,Low Discount,25.92,3.2928695047765273
2016-06-04,Second Class,Consumer,Chicago,Illinois,Central,Furniture,Furnishings,5.0,0.6,-356.728,High Discount,419.68,6.0418724496518275
2016-06-04,Second Class,Consumer,Chicago,Illinois,Central,Furniture,Furnishings,3.0,0.6,-4.6752,High Discount,11.688,2.5406566648924924
2016-06-04,Second Class,Consumer,Chicago,Illinois,Central,Technology,Phones,2.0,0.2,11.1944,Low Discount,31.984,3.496022595404599
2016-06-04,Second Class,Consumer,Chicago,Illinois,Central,Furniture,Tables,5.0,0.5,-120.513,Medium Discount,177.225,5.183046797003692
2016-06-04,Second Class,Consumer,Chicago,Illinois,Central,Furniture,Furnishings,3.0,0.6,-2.8308,High Discount,4.044,1.618199418102673
2016-06-04,Second Class,Consumer,Chicago,Illinois,Central,Office Supplies,Art,2.0,0.2,1.2038,Low Discount,7.408,2.1291836335746503
2014-06-01,Second Class,Home Office,Lakeville,Minnesota,Central,Furniture,Chairs,7.0,0.0,580.5394,No Discount,2001.86,7.602331438065773
2014-06-01,Second Class,Home Office,Lakeville,Minnesota,Central,Office Supplies,Storage,2.0,0.0,41.68,No Discount,166.72,5.122295922302562
2014-06-01,Second Class,Home Office,Lakeville,Minnesota,Central,Office Supplies,Paper,6.0,0.0,23.94,No Discount,47.88,3.88936831486334
2014-06-01,Second Class,Home Office,Lakeville,Minnesota,Central,Office Supplies,Appliances,5.0,0.0,496.0725,No Discount,1503.25,7.316049714100461
2014-06-01,Second Class,Home Office,Lakeville,Minnesota,Central,Office Supplies,Paper,4.0,0.0,12.4416,No Discount,25.92,3.2928695047765273
2016-12-10,Second Class,Consumer,San Francisco,California,West,Furniture,Chairs,2.0,0.2,28.1372,Low Discount,321.568,5.776313966722697
2016-09-11,Standard Class,Consumer,San Diego,California,West,Office Supplies,Paper,1.0,0.0,3.5767,No Discount,7.61,2.152924318439639
2016-09-11,Standard Class,Consumer,San Diego,California,West,Technology,Accessories,9.5,0.0,636.0003,No Discount,3347.37,8.116228939242719
2016-12-10,First Class,Consumer,New York City,New York,East,Office Supplies,Storage,6.0,0.0,22.5624,No Discount,80.58,4.401584133889412
2016-12-10,First Class,Consumer,New York City,New York,East,Office Supplies,Envelopes,4.0,0.0,162.864,No Discount,361.92,5.8941824243014285
2015-11-28,Standard Class,Corporate,Chicago,Illinois,Central,Furniture,Furnishings,9.0,0.6,-8.4924,High Discount,12.132,2.575051999639346
2015-11-28,Standard Class,Corporate,Chicago,Illinois,Central,Office Supplies,Storage,2.0,0.2,-19.5624,Low Discount,82.368,4.423264542690126
2015-11-28,Standard Class,Corporate,Chicago,Illinois,Central,Office Supplies,Storage,5.0,0.2,4.044,Low Discount,53.92,4.00587758089977
2015-11-28,Standard Class,Corporate,Chicago,Illinois,Central,Technology,Phones,6.0,0.2,56.6916,Low Discount,647.904,6.475284785886132
2017-12-01,Second Class,Consumer,New York City,New York,East,Technology,Accessories,3.0,0.0,6.9258,No Discount,20.37,3.0619880693310564
2017-12-01,Second Class,Consumer,New York City,New York,East,Office Supplies,Storage,3.0,0.0,6.6465,No Discount,221.55,5.4051517954618635
2017-12-01,Second Class,Consumer,New York City,New York,East,Office Supplies,Binders,5.0,0.2,6.132,Low Discount,17.52,2.918851229218033
2017-06-08,Standard Class,Corporate,Pasadena,Texas,Central,Office Supplies,Appliances,2.0,0.8,-4.466,High Discount,1.624,0.9646998710818426
2014-09-19,Second Class,Corporate,Houston,Texas,Central,Technology,Machines,3.0,0.4,-509.997,Medium Discount,3059.982,8.026491058496891
2014-09-19,Second Class,Corporate,Houston,Texas,Central,Technology,Machines,7.0,0.4,-251.9958,Medium Discount,2519.958,7.832394266993606
2016-06-06,Standard Class,Consumer,Chicago,Illinois,Central,Technology,Phones,4.0,0.2,28.7196,Low Discount,328.224,5.796738370155267
2015-11-10,Standard Class,Consumer,Brentwood,California,West,Technology,Accessories,2.0,0.0,35.156,No Discount,79.9,4.393213824064446
2017-06-16,Standard Class,Corporate,Chapel Hill,North Carolina,South,Office Supplies,Art,3.0,0.2,4.7304,Low Discount,14.016,2.7091162992842075
2016-01-22,Standard Class,Consumer,Morristown,New Jersey,East,Office Supplies,Fasteners,6.0,0.0,0.3024,No Discount,7.56,2.1471001901536506
2017-12-09,Standard Class,Corporate,Cincinnati,Ohio,East,Office Supplies,Storage,1.0,0.2,-7.4416,Low Discount,37.208,3.643044917770137
2017-12-09,Standard Class,Corporate,Cincinnati,Ohio,East,Office Supplies,Envelopes,3.0,0.2,21.591,Low Discount,57.576,4.070325056377881
2017-12-28,Second Class,Corporate,San Francisco,California,West,Office Supplies,Storage,4.0,0.0,210.4936,No Discount,725.84,6.588706370780856
2015-07-30,First Class,Consumer,San Francisco,California,West,Technology,Accessories,7.0,0.0,92.3692,No Discount,209.93,5.351526324879179
2015-07-30,First Class,Consumer,San Francisco,California,West,Furniture,Furnishings,3.0,0.0,2.3232,No Discount,5.28,1.8373699804801074
2015-07-30,First Class,Consumer,San Francisco,California,West,Office Supplies,Binders,3.0,0.2,4.095,Low Discount,10.92,2.4782176616372036
2017-09-16,First Class,Corporate,Inglewood,California,West,Office Supplies,Paper,2.0,0.0,4.0572,No Discount,8.82,2.2844211223663744
2017-09-16,First Class,Corporate,Inglewood,California,West,Office Supplies,Art,1.0,0.0,1.5548,No Discount,5.98,1.9430489167742813
2017-10-13,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Paper,2.0,0.2,4.0768,Low Discount,11.648,2.537499099907171
2017-10-13,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Paper,4.0,0.2,5.9072,Low Discount,18.176,2.953659497132083
2017-10-13,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Storage,6.0,0.2,5.9712,Low Discount,59.712,4.106141372101612
2017-10-13,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Labels,3.0,0.2,8.694,Low Discount,24.84,3.2519236789144013
2015-09-26,Second Class,Consumer,Houston,Texas,Central,Office Supplies,Binders,5.0,0.8,-3.432,High Discount,2.08,1.1249295969854831
2015-09-26,Second Class,Consumer,Houston,Texas,Central,Technology,Phones,7.0,0.2,376.11,Low Discount,1114.4,7.016968363955454
2015-11-02,Standard Class,Consumer,Los Angeles,California,West,Furniture,Tables,5.0,0.2,51.942,Low Discount,1038.84,6.946822134146038
2015-09-26,Standard Class,Consumer,Portland,Oregon,West,Office Supplies,Paper,5.0,0.2,47.844,Low Discount,141.76,4.961164898621959
2015-09-26,Standard Class,Consumer,Portland,Oregon,West,Technology,Accessories,5.0,0.2,47.96,Low Discount,239.8,5.483966713434666
2015-09-26,Standard Class,Consumer,Portland,Oregon,West,Office Supplies,Paper,6.0,0.2,10.8864,Low Discount,31.104,3.4689806329646156
2016-12-18,Second Class,Corporate,Tamarac,Florida,South,Office Supplies,Binders,7.0,0.7,-169.372,High Discount,254.058,5.541490970275766
2016-12-18,Second Class,Corporate,Tamarac,Florida,South,Office Supplies,Appliances,2.0,0.2,24.316,Low Discount,194.528,5.27570359167645
2016-12-18,Second Class,Corporate,Tamarac,Florida,South,Office Supplies,Supplies,5.0,0.2,-204.3145,Low Discount,961.48,6.869513286725269
2016-11-20,Second Class,Home Office,Columbus,Ohio,East,Office Supplies,Fasteners,7.0,0.2,6.6836,Low Discount,19.096,3.000520790285788
2016-11-20,Second Class,Home Office,Columbus,Ohio,East,Office Supplies,Labels,8.0,0.2,6.2424,Low Discount,18.496,2.970209316322905
2016-11-20,Second Class,Home Office,Columbus,Ohio,East,Technology,Accessories,2.0,0.2,54.3966,Low Discount,255.984,5.549013826147846
2016-11-20,Second Class,Home Office,Columbus,Ohio,East,Furniture,Bookcases,3.0,0.5,-48.7032,Medium Discount,86.97,4.476995847264583
2014-12-26,First Class,Corporate,Colorado Springs,Colorado,West,Furniture,Furnishings,8.0,0.2,78.8592,Low Discount,300.416,5.7084913703839355
2014-12-26,First Class,Corporate,Colorado Springs,Colorado,West,Furniture,Chairs,3.0,0.2,20.1558,Low Discount,230.352,5.443940360225951
2014-12-26,First Class,Corporate,Colorado Springs,Colorado,West,Furniture,Furnishings,3.0,0.2,-24.5646,Low Discount,218.352,5.390677745418843
2014-12-26,First Class,Corporate,Colorado Springs,Colorado,West,Office Supplies,Binders,5.0,0.7,-62.88,High Discount,78.6,4.377014092850337
2014-12-26,First Class,Corporate,Colorado Springs,Colorado,West,Office Supplies,Fasteners,3.0,0.2,9.2988,Low Discount,27.552,3.351726986187859
2016-10-28,Standard Class,Corporate,Belleville,New Jersey,East,Office Supplies,Paper,5.0,0.0,15.552,No Discount,32.4,3.5085558999826545
2016-10-28,Standard Class,Corporate,Belleville,New Jersey,East,Office Supplies,Storage,8.0,0.0,10.8248,No Discount,1082.48,6.9879333621073885
2016-10-28,Standard Class,Corporate,Belleville,New Jersey,East,Office Supplies,Paper,3.0,0.0,27.3168,No Discount,56.91,4.058890081237698
2016-10-28,Standard Class,Corporate,Belleville,New Jersey,East,Furniture,Furnishings,4.0,0.0,38.024,No Discount,77.6,4.364371699435161
2016-10-28,Standard Class,Corporate,Belleville,New Jersey,East,Office Supplies,Binders,1.0,0.0,6.5688,No Discount,14.28,2.7265447837383743
2017-11-19,Standard Class,Consumer,Chicago,Illinois,Central,Furniture,Tables,3.0,0.5,-131.445,Medium Discount,219.075,5.39396839734697
2015-05-04,Second Class,Corporate,New York City,New York,East,Furniture,Furnishings,2.0,0.0,12.864,No Discount,26.8,3.3250360206965914
2014-12-30,Standard Class,Corporate,Taylor,Michigan,Central,Office Supplies,Art,3.0,0.0,2.8536,No Discount,9.84,2.3832429960115
2014-06-01,Standard Class,Home Office,Lakewood,New Jersey,East,Office Supplies,Binders,3.0,0.0,20.9208,No Discount,45.48,3.8390221125436557
2014-06-01,Standard Class,Home Office,Lakewood,New Jersey,East,Office Supplies,Art,6.0,0.0,83.868,No Discount,289.2,5.670570340450087
2017-04-15,First Class,Consumer,Arlington,Virginia,South,Office Supplies,Art,1.0,0.0,2.0049,No Discount,4.89,1.7732559976634952
2016-09-12,Second Class,Corporate,Arvada,Colorado,West,Furniture,Furnishings,4.0,0.2,3.5948,Low Discount,15.136,2.7810528006519104
2016-09-12,Second Class,Corporate,Arvada,Colorado,West,Furniture,Chairs,2.0,0.2,52.5114,Low Discount,466.768,6.147972446508918
2016-09-12,Second Class,Corporate,Arvada,Colorado,West,Furniture,Furnishings,1.0,0.2,1.7136,Low Discount,15.232,2.7869846025235137
2016-09-12,Second Class,Corporate,Arvada,Colorado,West,Office Supplies,Labels,3.0,0.2,2.0358,Low Discount,6.264,1.9829306412989922
2014-09-27,Standard Class,Corporate,Hackensack,New Jersey,East,Furniture,Furnishings,3.0,0.0,37.6422,No Discount,87.54,4.483454427303995
2014-08-09,Standard Class,Corporate,Saint Petersburg,Florida,South,Technology,Phones,2.0,0.2,22.298,Low Discount,178.384,5.189528759471229
2014-08-09,Standard Class,Corporate,Saint Petersburg,Florida,South,Office Supplies,Paper,3.0,0.2,5.4432,Low Discount,15.552,2.8065069404432417
2014-12-28,First Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Art,4.0,0.2,8.6744,Low Discount,99.136,4.606529262025722
2014-11-04,Standard Class,Home Office,New York City,New York,East,Furniture,Chairs,1.0,0.1,24.1568,Low Discount,135.882,4.919119240815592
2014-11-04,Standard Class,Home Office,New York City,New York,East,Technology,Machines,2.0,0.0,1995.99,No Discount,3991.98,8.292293098285338
2014-11-04,Standard Class,Home Office,New York City,New York,East,Technology,Phones,6.0,0.0,80.0226,No Discount,275.94,5.623800876226568
2014-11-04,Standard Class,Home Office,New York City,New York,East,Technology,Accessories,4.0,0.0,129.6,No Discount,360.0,5.8888779583328805
2014-11-04,Standard Class,Home Office,New York City,New York,East,Office Supplies,Storage,1.0,0.0,13.071,No Discount,43.57,3.7970609869584644
2014-09-19,Standard Class,Corporate,Long Beach,California,West,Office Supplies,Fasteners,2.0,0.0,3.58,No Discount,7.16,2.0992441689760155
2016-04-23,Standard Class,Corporate,Hesperia,California,West,Office Supplies,Binders,6.0,0.2,81.744,Low Discount,251.52,5.5314904534994245
2016-04-23,Standard Class,Corporate,Hesperia,California,West,Technology,Accessories,1.0,0.0,34.9965,No Discount,99.99,4.6150215020384655
2017-11-03,Second Class,Corporate,Murfreesboro,Tennessee,South,Furniture,Furnishings,1.0,0.2,0.9995,Low Discount,15.992,2.8327426450595286
2016-08-30,First Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Phones,3.0,0.4,-67.8762,Medium Discount,290.898,5.676404426175068
2016-08-30,First Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Storage,2.0,0.2,3.389,Low Discount,54.224,4.0113976414011745
2016-08-30,First Class,Consumer,Philadelphia,Pennsylvania,East,Furniture,Chairs,4.0,0.3,-258.5016,Medium Discount,786.744,6.669173163978736
2016-08-30,First Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Labels,9.5,0.2,33.831,Low Discount,100.24,4.617493935676923
2016-08-30,First Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,6.0,0.7,-27.6936,High Discount,37.764,3.6574919808723036
2016-04-25,Second Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Phones,2.0,0.4,-20.7,Medium Discount,82.8,4.428433007488037
